kind,stage,severity,seed,condition,accuracy,n
noise,V2,0.6,0,unusual_view,0.950000,100
noise,V4,0.6,0,canonical,1.000000,100
noise,V4,0.6,0,fragmented,0.670000,100
noise,V4,0.6,0,low_contrast,0.980000,100
noise,V4,0.6,0,noise,0.990000,100
noise,V4,0.6,0,crowded,0.700000,100
noise,V4,0.6,0,unusual_view,0.900000,100
noise,IT,0.6,0,canonical,0.980000,100
noise,IT,0.6,0,fragmented,0.640000,100
noise,IT,0.6,0,low_contrast,0.970000,100
noise,IT,0.6,0,noise,0.980000,100
noise,IT,0.6,0,crowded,0.750000,100
noise,IT,0.6,0,unusual_view,0.890000,100
noise,V1,0.6,1,canonical,0.970000,100
noise,V1,0.6,1,fragmented,0.640000,100
noise,V1,0.6,1,low_contrast,0.950000,100
noise,V1,0.6,1,noise,0.750000,100
noise,V1,0.6,1,crowded,0.630000,100
noise,V1,0.6,1,unusual_view,0.840000,100
noise,V2,0.6,1,canonical,1.000000,100
noise,V2,0.6,1,fragmented,0.700000,100
noise,V2,0.6,1,low_contrast,0.980000,100
noise,V2,0.6,1,noise,1.000000,100
noise,V2,0.6,1,crowded,0.780000,100
noise,V2,0.6,1,unusual_view,0.940000,100
noise,V4,0.6,1,canonical,1.000000,100
noise,V4,0.6,1,fragmented,0.610000,100
noise,V4,0.6,1,low_contrast,0.970000,100
noise,V4,0.6,1,noise,0.990000,100
noise,V4,0.6,1,crowded,0.710000,100
noise,V4,0.6,1,unusual_view,0.900000,100
noise,IT,0.6,1,canonical,0.990000,100
noise,IT,0.6,1,fragmented,0.640000,100
noise,IT,0.6,1,low_contrast,0.980000,100
noise,IT,0.6,1,noise,0.990000,100
noise,IT,0.6,1,crowded,0.770000,100
noise,IT,0.6,1,unusual_view,0.900000,100
